#REFERENCE 3 35.2821934 -66.3871985
144	-16.337366	-3.515625	7.461160	-2.263467	
145	-16.337366	-3.515625	7.461160	-2.263467	
145	-16.316612	-3.281250	7.525854	-2.250602	
146	-16.316612	-3.281250	7.525854	-2.250602	
146	-16.295046	-3.046875	7.588565	-2.238984	
147	-16.295046	-3.046875	7.588565	-2.238984	
147	-16.272707	-2.812500	7.649213	-2.228575	
148	-16.272707	-2.812500	7.649213	-2.228575	
148	-16.249650	-2.578125	7.707704	-2.219333	
149	-16.249650	-2.578125	7.707704	-2.219333	
149	-16.225952	-2.343750	7.763927	-2.211218	
150	-16.225952	-2.343750	7.763927	-2.211218	
150	-16.201719	-2.109375	7.817741	-2.204185	
151	-16.201719	-2.109375	7.817741	-2.204185	
151	-16.177098	-1.875000	7.868969	-2.198190	
152	-16.177098	-1.875000	7.868969	-2.198190	
152	-16.171875	-1.825452	7.879433	-2.197052	
153	-16.171875	-1.825452	7.879433	-2.197052	
153	-16.152648	-1.640625	7.917026	-2.193220	
154	-16.152648	-1.640625	7.917026	-2.193220	
154	-16.128314	-1.406250	7.961939	-2.189184	
155	-16.128314	-1.406250	7.961939	-2.189184	
155	-16.104338	-1.171875	8.003443	-2.186015	
156	-16.104338	-1.171875	8.003443	-2.186015	
156	-16.081188	-0.937500	8.041053	-2.183652	
157	-16.081188	-0.937500	8.041053	-2.183652	
157	-16.059485	-0.703125	8.074134	-2.182019	
158	-16.059485	-0.703125	8.074134	-2.182019	
158	-16.040011	-0.468750	8.101887	-2.181022	
159	-16.040011	-0.468750	8.101887	-2.181022	
159	-16.023684	-0.234375	8.123376	-2.180538	
160	-16.023684	-0.234375	8.123376	-2.180538	
160	-16.011423	0.000000	8.137655	-2.180407	
161	1.507499	-30.000000	-2.348702	-11.146935	
161	1.640625	-29.912431	-2.353420	-11.066061	
162	1.640625	-29.912431	-2.353420	-11.066061	
162	1.854703	-29.765625	-2.362117	-10.931412	
163	1.854703	-29.765625	-2.362117	-10.931412	
163	1.875000	-29.751719	-2.362988	-10.918754	
164	2.109375	-29.585249	-2.374078	-10.767833	
164	2.182603	-29.531250	-2.377932	-10.719133	
165	1.875000	-29.751719	-2.362988	-10.918754	
165	2.109375	-29.585249	-2.374078	-10.767833	
166	2.343750	-29.412432	-2.386811	-10.612762	
166	2.494783	-29.296875	-2.396001	-10.509827	
167	2.578125	-29.233089	-2.401285	-10.453424	
167	2.793249	-29.062500	-2.416203	-10.303244	
168	2.494783	-29.296875	-2.396001	-10.509827	
168	2.578125	-29.233089	-2.401285	-10.453424	
169	2.182603	-29.531250	-2.377932	-10.719133	
169	2.343750	-29.412432	-2.386811	-10.612762	
170	2.812500	-29.047222	-2.417589	-10.289892	
170	3.046875	-28.855183	-2.435771	-10.122596	
171	3.046875	-28.855183	-2.435771	-10.122596	
171	3.078880	-28.828125	-2.438445	-10.099106	
172	3.078880	-28.828125	-2.438445	-10.099106	
172	3.281250	-28.656720	-2.455941	-9.951362	
173	3.281250	-28.656720	-2.455941	-9.951362	
173	3.353321	-28.593750	-2.462637	-9.897278	
174	3.353321	-28.593750	-2.462637	-9.897278	
174	3.515625	-28.451607	-2.478213	-9.776052	
175	3.515625	-28.451607	-2.478213	-9.776052	
175	3.617858	-28.359375	-2.488702	-9.697652	
176	3.617858	-28.359375	-2.488702	-9.697652	
176	3.750000	-28.239811	-2.502684	-9.596729	
177	2.793249	-29.062500	-2.416203	-10.303244	
177	2.812500	-29.047222	-2.417589	-10.289892	
178	3.750000	-28.239811	-2.502684	-9.596729	
178	3.873344	-28.125000	-2.516573	-9.500116	
